id,status,receptor_10,receptor_9,receptor_8,receptor_11,receptor_3,receptor_2,receptor_1,receptor_7,receptor_6,receptor_5,receptor_4
ZINC17081376,0,-5.2021970479,10000,-5.6584326541,10000,10000,-5.8799447883,-5.664060733,-7.4492317526,-5.038179754,-8.2348476719,-5.3517597983
ZINC17353731,0,-6.616234744,-7.1057104727,-6.9466300833,-6.8938536145,-7.3862567506,-6.8837768615,-6.5593024739,-6.8253002903,-6.617868132,-7.3089101965,-7.3474568028
ZINC08431642,0,-7.607278637,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC11633474,0,-7.7197815418,-7.9925982682,-7.9718697133,-7.574593389,-7.9643408774,-8.0903638218,-8.2202720734,-7.6676757302,-7.8692908053,-8.4151970997,-8.6603159387
ZINC39463373,0,-7.6603165736,-7.5736797257,-6.8043105893,10000,10000,-7.7891623713,-7.4301860608,-5.247060083,-5.9998901286,-5.3808899702,-6.6464554664
ZINC09762051,0,10000,10000,10000,10000,10000,-7.1385387214,-6.7171101304,10000,10000,10000,10000
ZINC49622170,0,-8.1443850772,-7.6907005792,-7.8543044148,-7.2565583409,-8.5171501071,-8.031572159,-7.5520217362,-7.5306633685,-7.9639156207,-8.5954128255,-7.3618349625
ZINC58201518,0,-8.217413009,-8.5176397663,-8.6527358247,-8.2843274958,-8.4269276574,-8.0457618076,-7.7156195953,-7.2725221631,-8.1175717389,-8.3493743962,-8.135722224
ZINC03196421,0,-7.2221809023,-6.8016192594,-8.0438955648,-6.6784451718,-7.2615672141,-8.0879085364,-6.9453487493,-7.3805581934,-6.4930093771,-7.6229096918,-7.639102793
ZINC01760519,0,-7.1316200618,-7.7048295619,-8.0806329924,-7.133477448,-7.1562832516,-7.3837126485,-8.1330319332,10000,-6.3997304445,-7.9460797241,-6.9318334461
ZINC00134723,0,-9.1634117215,-8.6245220702,-8.9614405972,-8.049918833,-9.1367060784,-8.8819281607,-9.3155794449,-8.7377899365,-7.8907157188,-9.320403743,-8.285754177
ZINC34956791,0,-8.3517342254,-8.506715315,-8.1725174096,-8.0611607552,-8.5235407564,-8.3220957235,-8.9558831737,-8.4840081728,-8.2904353302,-9.346831781,-9.1696071339
ZINC04722046,0,-8.5585966587,-8.3925671944,-8.8851262626,-8.5824965408,-8.6040607587,-8.1409824849,-8.2845477788,-7.8279907914,-8.1796607393,-8.3362492519,-8.3385611701
ZINC36743412,0,-8.2752839306,-9.4231368419,-7.690545282,-8.5275207053,-8.952436622,-8.7188347585,-8.561555509,-8.785061645,-8.2442497307,-8.6276003104,-8.3723124013
ZINC32899777,0,-6.2798812355,-7.3979402248,-6.5474855946,-5.1142915608,-6.0577097893,-7.0728434598,-6.8977598543,-7.8942949082,-6.2393167325,-7.0273720513,-6.1403959024
ZINC00305831,0,-7.9960989471,-8.9915834707,-8.2906050492,-8.3610173722,-8.0413860552,-7.7212273589,-8.0810169187,-8.8957292505,-7.5154242057,-9.930748415,-8.395563828
ZINC62949590,0,-7.2549114002,-7.6698234834,-7.741256409,-7.6910525118,-8.2007673941,-7.8478938895,-7.7667786341,-7.6586395788,-7.3569073095,-8.0299022036,-7.5044564328
ZINC44448238,0,-9.4734436222,10000,10000,10000,10000,-6.8662774987,10000,10000,10000,10000,10000
ZINC67158493,0,-9.3642263557,-9.1741028846,-8.9619380089,10000,-7.9805799041,-7.5059550788,-9.1631945855,-6.6507685452,-7.5811884554,10000,-7.7509177863
ZINC20184609,0,-6.8757037488,-7.345994438,-7.1155773954,-6.6391499183,-7.2109568556,-7.1179708878,-6.9450773843,-7.1085774472,-6.6054117983,-6.6834879586,-6.9842183148
ZINC13433825,0,-8.6896209962,-7.7946333153,-7.786884618,-7.1026843028,-8.1570862598,-8.191475856,-8.4654028326,-7.7569223819,-8.6770104666,-7.6648211575,-8.9603217512
ZINC11960714,0,-6.9936575135,-6.7939034292,-7.7912643063,-5.8331419907,-7.73538713,-7.4078213745,-6.4911898659,-6.0035214382,-6.6201562364,-6.8079218922,-7.5489039257
ZINC14478940,0,-9.010358016,-8.5061698662,-7.5163772026,10000,-5.4538901394,-8.1325930921,-7.8529849264,10000,-6.2744659083,-5.0651578574,-8.1188964757
ZINC56932922,0,-8.0333686049,10000,-6.6716145724,10000,10000,-5.8617791627,-8.0541265362,-7.0046176616,10000,-5.0462036595,10000
ZINC42376772,0,-6.9417741449,-7.0503276583,-7.0421684237,-6.8943835776,-7.3311879179,-6.7832944061,-6.689062862,-7.0916064974,-6.8927900121,-7.2261290709,-7.1287051186
ZINC37409263,0,-7.8428448885,-7.551887263,-7.7373773905,-6.9715604925,-7.8003155564,-7.7905115221,-7.766837748,-6.9325102857,-7.1720604232,-6.6895683136,-7.3088256698
ZINC12881968,0,-7.271085214,-7.6606054184,-7.7062395352,-6.1325794724,-7.2792453667,-7.5891587496,-8.0982225949,-6.7833409961,-8.2073094153,-7.7956374588,-8.0188901834
ZINC13638535,0,-6.6028718108,-6.7120411628,-6.8731700624,-6.3727500573,-7.2241933361,-6.7774405642,-6.619990985,-6.8585675101,-6.4845957984,-7.630454386,-7.856608471
ZINC06938472,0,-7.5178160983,-6.656515187,-7.657761187,-6.9116034614,-7.2802163896,-7.4617505589,-7.1642079166,-7.5272264805,-6.5717429073,-8.5143766158,-7.7471414407
ZINC04545523,0,-6.1549581681,-8.1155129438,-6.7339746192,10000,10000,-7.0556515239,10000,-4.5594156182,10000,-7.7629557576,-7.3346567863
ZINC39506563,0,-5.272402493,-5.3005854647,-5.4170738852,-5.6022609783,-5.6280951961,-5.6903002051,-5.0644484258,-5.726604466,-5.2421458134,-5.548470002,-5.3840331012
ZINC66204431,0,-9.1414560909,-8.5361388981,-6.9667356559,10000,10000,-8.0364794082,-8.7252274919,10000,-7.2896472363,10000,-7.9398545155
ZINC12035294,0,-6.6007987549,-9.0491732387,10000,10000,10000,-5.5841268132,10000,10000,-5.9591194642,10000,-7.0535694176
ZINC01368958,0,-8.0447382645,-8.2868550636,-8.2042303687,-7.6671180695,-8.219812964,-8.8611244591,-8.0672956161,-8.4480222338,-7.4212711657,-8.2508621188,-8.2924134183
ZINC13790482,0,-5.9647392391,-6.7686882156,-7.6894017875,-5.0391384531,-7.1985106488,-5.437765981,-6.7343363219,-7.1684017713,-7.4931791126,-6.6725217974,-7.4668634063
ZINC20374892,0,-7.9484223367,-8.4001293914,-8.5503235071,-7.9863970077,-7.976617032,-8.049501445,-7.6968247465,-8.1446159474,-8.356880362,-8.6221382282,-8.3210758614
ZINC48411001,0,-7.5519991801,-7.7249989606,-7.6310247805,-7.0449365586,-7.6627996445,-7.303529583,-7.3435539522,-7.7503654951,-7.0961533639,-8.3210961651,-7.9738045734
ZINC26908018,0,-8.7214053414,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC12558357,0,-6.9691570794,-5.2904852283,-6.8008401895,10000,10000,10000,10000,10000,10000,10000,10000
ZINC00580091,0,-7.0252470573,-6.7140070359,-7.6988531219,-6.8678501376,-7.3446595452,-7.1367300373,-6.3770999093,-7.58173287,-7.482822969,-8.0079263577,-7.4600171065
ZINC33088748,0,-7.3259157847,-8.0831103771,-7.8133720244,-6.9287591448,-7.1837535605,-7.1937874773,-6.6666695404,-7.8213174122,-7.6422342637,-8.1811483275,-7.0831743375
ZINC42252768,0,-7.0622573273,-7.1988250458,-6.9874541726,-6.7695473035,-7.1966026386,-6.8204209378,-6.7303655747,-6.4574341196,-6.7831284409,-7.228610086,-6.8517140464
ZINC64769344,0,-7.8296426594,-7.9416979481,-7.3137567592,-6.6582746035,-7.447831379,-7.6242099436,-8.0460156962,-7.1408421269,-6.5454248884,-7.2002692933,-7.7701920897
ZINC61618123,0,-7.6803816744,-8.4137336322,-8.4839203237,-8.2133029629,-8.3252551645,-8.6303340384,-7.8397129189,-8.2612067629,-7.8294693641,-8.3371026235,-8.4274413599
ZINC13639233,0,-8.7679404715,-8.7600019957,-6.6828956008,10000,10000,-5.6916328073,-8.9926034791,-5.7888034576,-6.5424425926,10000,10000
ZINC04512226,0,-8.1343067268,-7.9668242465,-6.819452297,10000,10000,-6.1567971658,-7.588886864,-7.0147004816,-7.2629375793,10000,-7.8313992726
ZINC16588986,0,-7.9198881032,-8.2392600007,-7.3831277236,-5.3087216978,-7.7163184578,-7.1975263264,-7.3094372243,-7.0778433256,-7.2977628613,-7.8508133943,-7.5615167975
ZINC22038836,0,-7.9158866379,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC05144241,0,-7.9923253336,10000,-5.3465827888,-7.2729017008,-5.0926236174,10000,10000,-6.4875712125,10000,-7.0447425852,-6.4853614743
ZINC50043014,0,-7.0510073508,-7.4645365417,-6.6678757356,-6.9353784981,-6.8858560143,-7.1244188297,-7.5175341911,-7.124466496,-6.7623484961,-7.5274227135,-7.8620324248
ZINC36242786,0,-7.3218003785,-7.8968348078,-7.1239674588,-7.0982179306,-7.1836368156,-7.3034071047,-7.3023564443,-7.1789740104,-6.8110724948,-8.0026240889,-7.5129692381
ZINC05153757,0,-7.9998368694,-9.0050075971,-8.9428082753,-7.9313883766,-8.4494349923,-8.6967062283,-8.6528878472,-7.8544912598,-8.4058517428,-8.5206081792,-9.3110816592
ZINC40245960,0,-7.5286246642,-7.6085483067,-7.0971437185,-6.93875951,-7.9674332191,-7.4254186578,-7.4181221939,-7.1646891433,-6.9313448711,-7.6686276409,-6.9604489804
ZINC66717584,0,-5.9288682566,-7.3891915341,-7.6919465968,10000,10000,-7.0842599257,-7.4536339476,10000,-7.3370547785,-7.2699018546,-5.6617764983
ZINC28068884,0,-6.5874928715,-7.2117180932,-6.9532872518,-6.8027483209,-7.3623569531,-6.696083021,-6.8083305172,-7.5037776616,-6.8933399281,-7.8146734003,-6.9148799361
ZINC05277166,0,-7.0463451343,-8.3555303072,10000,10000,-6.7294284604,-6.4200770339,-6.7377674578,10000,10000,10000,10000
ZINC00701928,0,-9.0260780234,-8.5487356441,-9.0619301707,10000,-8.4487469341,-8.5915965131,-9.0850080412,-7.340266866,-7.7853910352,10000,-7.7925338523
ZINC20598203,0,-8.7074067213,-8.6615138972,-6.7342387033,10000,-7.5621498427,-8.9381959307,-8.3493839556,10000,-8.3789328956,10000,-8.6213571605
ZINC08396706,0,10000,10000,-6.7206879549,10000,10000,10000,10000,10000,10000,10000,10000
ZINC00134125,0,-7.5016211513,-7.8953802141,-7.6349202488,-7.2421263527,-6.6469383059,-6.3409479345,-7.346198391,-7.4501894233,-7.1461333427,-7.965067147,-6.8469886686
ZINC41707223,0,-8.7184938539,-8.2673784118,-8.1680891057,-7.8958074245,-8.4229969117,-7.8925341743,-8.2326027057,-8.2220667591,-7.5464825156,-8.4830418616,-8.8612721287
ZINC37431210,0,-7.0829989812,-6.8397550458,-6.9957392933,-6.4056725873,-7.4138070852,-6.6418228406,-6.4783220861,-6.3631497769,-7.0596609607,-7.0035437351,-7.1230104586
ZINC15975355,0,-7.9758588516,-7.8700075482,-9.6543245904,-7.3020390502,-7.8580526338,-8.0649489744,-7.9600947329,-7.2992276284,-7.0989057289,-8.6414051274,-8.4358558059
ZINC54712450,0,-6.7652900554,-6.8842382049,-6.9170226473,-7.0100319443,-6.1831129513,-6.1105257344,-6.7973989398,-8.3219888737,-6.6885462403,-8.3682976692,-7.0599791947
ZINC03848002,0,-7.5805451582,-8.2991071942,-8.6169496249,-7.8426565731,-8.0940938296,-8.3996475403,-7.7393117746,-7.8753556143,-8.3411931622,-8.1863388175,-8.1959581158
ZINC45734292,0,-8.2822230222,-7.7332178484,10000,-7.6086329757,-7.3233288513,-7.389041367,-8.1809511218,10000,-7.3495486857,-9.068349323,-8.4341441008
ZINC35498077,0,-6.1776461834,-6.9235048577,-6.7274923427,-6.6945704841,-6.7716016982,-6.6575444602,-6.3767647772,-6.724825018,-6.7474280547,-7.2431453031,-6.5223740295
ZINC59895532,0,-8.3725492627,-8.236092212,-8.662024765,-7.4728522224,-8.4849149906,-8.1783369843,-7.9076714563,-8.1698467385,-7.5337078536,-8.8637576675,-7.9536563396
ZINC12063152,0,-6.3655019471,-7.0466400674,-5.7863243246,-5.4996363369,-5.9115712524,-7.0687641665,-6.5101683196,-5.6859367227,-6.2934954506,-6.567085134,-6.2331609824
ZINC37412179,0,-7.8444239402,-8.3754398451,-8.0878572548,-8.5124122998,-8.6799808863,-8.703975574,-8.3442138629,-8.5447915016,-8.3522629325,-9.0292616114,-8.2970338268
ZINC43666767,0,-8.2524263222,-7.4607219311,-8.5370412447,10000,-7.3727630702,-8.0297801623,-8.0746994545,-6.7660012239,-6.9478155707,-8.0441034478,-7.1032098037
ZINC01283532,0,-9.1869185394,-8.5951241549,-7.0975668305,10000,10000,-9.9301253682,-10.0521709863,10000,10000,10000,10000
ZINC65382225,0,-7.6022975939,-9.1255152032,-8.2695206667,-7.2376307699,-7.7931624416,-8.4243386777,-7.5082337179,-7.9234872429,-7.2611701833,-7.9457741273,-8.4601042881
ZINC19731170,0,-7.1385179481,-7.7605675845,-8.1127030986,-7.4062722004,-8.1409122027,-8.3180240837,-7.9042401734,-7.8607953825,-7.5228561277,-7.4759441532,-8.8014155352
ZINC40650295,0,-8.0773916483,-8.3190967302,-6.6936825983,-5.2319734166,-8.1242711401,-8.0255029656,-8.1606960222,-5.8063908305,-8.6644983433,-7.0500913267,-8.0218907506
ZINC09250931,0,-7.4551788583,-7.7152479258,-7.5080413428,-6.7533742901,-7.1714711366,-7.2121417929,-7.594612199,-6.1701607276,-7.4286036676,-7.4887517802,-6.5087858157
ZINC21593653,0,-5.9040556558,-6.626353678,10000,10000,10000,-5.3471454987,-6.8173710572,-6.5950488704,10000,-7.4443439357,-7.2072650792
ZINC63056678,0,-8.0004578546,-8.2520609076,-8.3925554706,-7.8960989329,-8.1814747223,-7.9947769287,-7.6020409698,-7.9109351106,-7.4011643437,-8.8853206549,-7.9674823433
ZINC37072184,0,-7.0156490013,-7.285037472,-7.8080784508,-7.0631721775,-7.1137659594,-6.986699667,-7.1982836504,-7.7163513996,-7.2438398727,-8.2006738715,-7.6730511618
ZINC61365663,0,-7.9938745025,-8.2280485499,-7.855748345,-8.7528982354,-8.1049985192,-8.0902800356,-8.3814123058,-9.0813905382,-8.6643358449,-9.2776346302,-9.368945423
ZINC12088578,0,10000,10000,-7.5437372525,10000,10000,10000,10000,10000,10000,10000,10000
ZINC00651914,0,-6.1303635575,-6.3593746599,-6.1713827418,10000,-4.4364363015,-8.21712257,-6.9282925095,-6.9031152956,-4.6622917925,-8.2547080639,-6.2255795415
ZINC02830446,0,-8.0151301025,-8.0797376558,-7.1847748628,10000,-6.2350938384,-5.2279020813,-8.3165974918,10000,-7.2576427628,-7.1741185639,-6.4613108912
ZINC11617276,0,-6.5530439119,-5.6939532292,-5.6239127481,-4.7175363566,-6.2180379289,-5.8187350627,-6.2950302909,-5.371014507,-6.0770089551,-3.9910890662,-5.7777329634
ZINC12772916,0,-6.9598608137,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000
ZINC19718109,0,-6.5078653766,-7.631243609,-6.5184800275,10000,10000,-6.7836162053,-5.308878316,10000,-6.7287060657,10000,-4.5722302944
ZINC20589365,0,-7.3915131072,-8.3114374369,-7.8008641786,-7.2763450925,-8.1791087379,-8.1925780381,-7.7910874044,-6.8593731098,-6.8916874835,-7.7831342286,-7.123105033
ZINC05230157,0,-6.892244485,-7.4772184744,-7.138306626,-7.4474347343,-7.3109194004,-7.1084303954,-7.1672830895,-7.1574357992,-7.2205900089,-7.4033084815,-7.1826297785
ZINC00047294,0,-7.2285364023,-7.7098332846,-7.1259462036,-7.2223826702,-9.1282626718,-8.2168246564,-7.9359324406,-7.6921739817,-8.2223317987,-8.5431113875,-8.4108251543
ZINC04140594,0,-7.6188577916,-7.6368906734,-8.377517363,-7.8794596295,-8.2943261826,-8.3172017123,-7.5027803684,-7.1968575628,-7.8904268666,-8.107857315,-8.3045961711
ZINC04266694,0,10000,-7.1226754925,-8.3733800898,-6.2668771,10000,-8.2640908927,-5.4076583772,-6.8148655605,-6.0404915487,-8.10803407,-7.2756722928
ZINC37832754,0,-7.2072287725,-7.3833420009,-7.1812166344,-7.6175937077,-7.4681631999,-7.2701327568,-7.1690751261,-7.576355422,-7.316050271,-8.3507370807,-7.2089295244
ZINC16249303,0,-7.3488145949,-7.4349870908,-7.3924258845,-6.9297264324,-7.9667783522,-7.636501504,-7.9750958447,-7.5288898035,-7.3692211483,-8.0308470474,-8.5213637127
ZINC29488627,0,-4.8493951438,-6.3053789128,-7.1660609767,-6.5127263122,-5.0546124721,-4.9029436781,-5.7163906062,-6.6009154378,-6.0870812477,-7.5498802776,-7.0338873205
ZINC13573575,0,-7.0479419577,-6.8162494834,-8.6871731934,-6.4748448236,-6.366945842,-8.3022785166,-6.5334730938,-7.5281685152,-7.8246708406,-5.3187409657,-8.3878493757
ZINC05731778,0,-6.6550420407,-7.4140528809,-7.847107627,-7.5470352577,-8.4226949821,-7.7972197231,-7.7100410937,-8.9294173915,-8.0165406915,-8.5563741964,-8.6136230184
ZINC16619329,0,-7.5881660582,-8.105243412,-7.8112757406,-7.8273851123,-8.3115143983,-7.4125482849,-7.3449818504,-7.9255216267,-7.5618169699,-8.0325709203,-7.9855222622
ZINC45865591,0,-8.8821175838,-8.2587107935,-8.5974415754,-5.6594765193,-7.496766035,-8.7914003903,-9.6208978429,-8.5062194361,-6.7376668631,-8.2857049142,-8.8211135276
ZINC63008345,0,-6.6006457531,-6.4133919436,-7.8820706586,-4.1455502089,-5.5347138532,-5.5089131397,-6.6207770351,-7.3611612579,-6.1726272162,-8.2445194118,-7.798871848
ZINC37367648,0,-8.1928767897,-9.6850004219,-8.5808835948,-8.2825604568,-8.366850751,-9.1033000367,-8.831363284,-8.4979962628,-7.9473623217,-8.6497128672,-9.3591772146
ZINC25400009,0,-8.9351492413,-8.5652800268,-8.0435354782,10000,-8.0431962047,-9.3011328346,-8.2889601274,-8.1406751224,-6.4101134239,-8.7605577427,-9.2496850921
ZINC46569953,0,-8.1654617326,-7.6042757742,-8.1008762734,-8.1713949495,-8.675506368,-7.4884551593,-8.1507324266,-8.3948315431,-5.6697473167,-8.5209177128,-8.1791934679
ZINC27820738,0,-7.5540013197,-8.138961147,-7.9545393017,-7.7548776127,-7.5060487736,-7.8617236308,-7.4674958638,-7.6095997403,-7.5061956612,-8.7681272195,-8.1448726973
ZINC35551756,0,-7.8875284961,-7.6661727061,-8.0169266571,10000,-6.8958187141,-7.632111985,-7.3092005619,-6.0982440073,-5.3124267665,10000,-6.348464413
ZINC35047147,0,-7.6732578832,-8.0111210519,-7.8839454864,-7.5364544252,-8.0129510332,-7.9567995776,-8.490430025,-8.2059553002,-7.6769614041,-7.9164611788,-7.8521692779
ZINC37650962,0,-5.873421328,-6.9778212231,-6.4990342332,-6.7851195787,-7.2453333431,-6.9732539258,-6.685795419,-7.060088087,-6.1396762545,-7.6564783933,-6.7942826828
ZINC37761608,0,-7.7585839071,-8.1921609441,-8.5095452403,-8.4209698425,-8.0363962336,-8.3495309071,-7.9876387361,-8.2975321139,-8.3494022151,-8.9507519277,-8.3772645399
ZINC32299302,0,-8.215221352,-7.2555879796,-8.2795711796,-6.9726583391,-7.7202799782,-8.41663518,-7.8324603356,-8.1246187532,-7.1293687228,-8.2727061078,-7.548788443
ZINC59593733,0,-8.3750430765,-8.4542327325,-7.9001917073,10000,10000,-6.6060537961,-6.740114796,10000,-7.8289989235,-5.8974635404,-5.683726029
ZINC40232510,0,-6.7790955017,-7.6411459366,-8.1295949191,-4.6579350201,-6.2023881681,-5.803464785,-6.1072772672,-8.0796540741,-5.6309792375,-8.0716373565,-7.5485478915
ZINC07263956,0,-8.8277818612,-8.6157257199,-7.1217416518,-8.4614267032,-8.6794589481,-7.4955880378,-8.2161079205,-8.4885068234,-7.7007717801,-9.2461444516,-8.934419081
ZINC22330528,0,-8.5819508661,-9.0676534895,-8.8204265582,-8.0347620931,-8.8358247667,-8.8713143901,-8.0006622907,-8.35691898,-8.4272238643,-9.1035161264,-9.0011439759
ZINC19537259,0,-7.8213828354,-7.9714020035,-8.0647316522,-7.8957311623,-8.1024277452,-7.9286684219,-7.78028228,-8.2142926308,-7.4024346675,-8.5715549179,-8.0163897484
ZINC04517290,0,-5.7934585228,-6.8332445358,-6.3185065352,-5.679327561,-6.6339015478,-6.3716818615,-6.332675631,-6.7568526838,-5.7296136318,-7.7141177812,-6.678873903
ZINC49163142,0,-7.8077778196,-7.8120678617,-7.3782795656,-7.1272933382,-8.6781877014,-7.9890903415,-8.088548111,-7.9055598831,-7.6486745862,-8.4272521933,-8.4314495168
ZINC61329565,0,-7.0604288413,-7.4828024721,-7.0846051404,-6.8733729186,-7.3352396726,-7.0382347894,-7.6172381902,-7.03000434,-6.804797062,-7.6176077631,-7.1666413272
ZINC36852889,0,-7.2670270298,-7.6299890074,-7.7300679211,-7.5503521909,-8.1530171529,-7.6659275846,-7.0411822824,-7.7828000902,-7.2347550098,-8.0144042801,-7.776840948
ZINC41353877,0,-5.9193290377,-7.0715849018,-6.2492589928,10000,-4.3522727575,-7.5287714683,-5.7753739157,-7.7365028322,10000,-6.1723437696,10000
ZINC60520809,0,-6.8966626184,-6.4696605345,-6.4308351424,-5.4503200097,-5.2457756786,-6.2514502377,-6.0117185658,-6.902770703,-5.5731359439,-8.3845691766,-7.6394046031
ZINC12805774,0,-8.4855641226,-7.8058125133,-8.7341724467,-6.0029204356,-7.9234146464,-8.3718612666,-8.3620731989,10000,10000,10000,10000
ZINC54753523,0,-5.6993144338,10000,-6.5787310737,10000,10000,10000,10000,-6.4690600009,10000,-6.4958515271,-7.2015931774
ZINC40785872,0,-6.40277084,-7.1685964124,-7.4839580748,-7.0801625935,-6.3438022453,-6.7192551182,-6.8843880301,-7.2067644853,-5.4378489838,-7.596667786,-7.4608096951
ZINC39458382,0,-9.3644062477,-8.1978062659,-9.0165442227,10000,10000,-8.0359398708,-9.5048365588,-7.5236701469,-6.5945335287,10000,10000
ZINC67357945,0,-7.8735182135,-8.3689597755,-8.3375115887,-6.6279308217,-6.223789879,-7.9089919733,-8.0434790188,-7.2371452279,-6.1320706944,-6.9304845226,-7.4967651255
ZINC14926831,0,-9.0887201756,-7.7721300742,-8.532813571,10000,-7.3773523218,-7.2108775172,-7.5451815337,10000,-7.0211641673,10000,-6.6005672011
ZINC37350101,0,-6.853573285,-7.1572535571,-7.5498802014,-6.062758446,-7.3958843908,-7.4193988206,-7.2360233023,-6.3754805871,-7.1337643314,-7.3259333155,-7.3068078234
ZINC29462710,0,-8.0461910975,-6.5268003659,-7.9218661516,10000,-4.7233533304,-8.1852718916,-7.6227405444,-5.1104593775,-5.8018007576,-7.5924445184,-7.9573811012
ZINC33431873,0,-7.5073905872,-8.1076055796,-8.2520630496,-8.715854375,-8.6356430923,-8.3018225606,-7.8251018332,-8.8467589544,-7.6494004199,-9.5203361456,-8.2675671082
ZINC47010035,0,-8.1784660036,-7.001874318,-7.871853918,-6.1563708579,-7.3550099172,-7.8045367062,-7.9766797109,-7.5771050943,-7.4612471059,-7.6279266631,-7.9952867355
ZINC63498127,0,-8.562908083,-7.9516596885,-7.0926408077,-7.7190250687,-7.6683372792,-7.7221083332,-7.6382312555,-7.702165758,-7.2082609757,-9.1834700017,-8.7459994723
ZINC50329220,0,-7.2386768353,-7.5559883635,-7.5325533502,-7.6889041881,-7.8663955938,-7.6592394791,-7.4835844221,-7.6278001881,-7.7548815906,-7.580920681,-7.2831874062
ZINC45089323,0,-6.3765392713,-6.4735824055,-6.0210000998,-6.0263789425,-5.9180270045,-6.6849953584,-5.8379673238,-5.9727272753,-6.8119408919,-6.9099535993,-5.7576865884
ZINC32129782,0,-6.5413794679,-5.9836785009,-7.1250956594,-6.8386854551,-7.2461785704,-7.2813038053,-6.5502740342,-7.2009054855,-6.4976759144,-7.6494123642,-7.5015501596
ZINC12076718,0,-7.3087703642,-7.3752557213,-6.4471668631,-4.9448493821,-6.7259528125,-6.5152535947,-7.7784820862,-5.9868908917,-6.9643371124,-6.8751117717,-6.6273834392
ZINC58985759,0,-8.2119872394,-7.6038910185,-8.2902777548,10000,10000,-8.2028437446,-8.2384716179,-6.9045166609,-7.6929877762,-8.2279130266,-8.6358725776
ZINC50043687,0,-6.4909232155,-6.4883296044,-7.4730570469,-6.5921040246,-6.1892397321,-6.8481118384,-6.1893457505,-6.9349407058,-5.9458977641,-6.7932864371,-6.7521225923
ZINC06694252,0,-6.4021736496,-6.1120813123,-6.6321343074,-6.5867109377,-5.9656783647,-6.7784379405,-6.4471052171,-6.7385278343,-5.7803325157,-7.3429664623,-5.9731073341
ZINC40248872,0,-7.6091323343,-7.3432068515,-7.8130390268,-7.3938954308,-8.1417743039,-7.9432947258,-7.40625007,-8.6361284878,-8.0165362966,-7.736199753,-7.664348771
ZINC36938984,0,-8.1503782018,-8.8200474774,-7.6315339528,-7.6977253883,-8.9611795988,-8.1636298509,-7.8284892037,-7.7700713454,-7.8858544173,-8.0327690435,-7.3968199484
ZINC51178728,0,-7.2738470231,-7.7300144213,-7.0870906509,-7.4176011921,-7.076316519,-7.890251999,-7.2129930517,-7.8862576055,-7.1823148044,-7.8000101355,-7.674320082
ZINC39561844,0,-7.7326408886,-9.0113876957,-8.0724955429,-5.9780868002,-8.1749413946,-8.1654395552,-8.1627119482,-7.4168357055,-7.4460025233,-8.8377120823,-8.1049332673
ZINC06582633,0,-8.9512058288,-9.0136745414,-7.8992574639,-6.6661984862,10000,-7.7427778478,-7.9191059528,10000,10000,-8.3395272924,-9.0031057958
ZINC09860625,0,-8.5904771383,10000,-7.2341546315,10000,10000,-8.0915762283,-5.9234198061,-5.7199889957,10000,10000,-5.9350772568
ZINC52924037,0,-7.349626417,-7.6564129448,-7.3016694088,-6.4192852422,-7.6276815046,-7.4072289772,-7.0879657212,-7.3656975891,-7.1977808802,-7.7187313653,-7.1004103709
ZINC61687765,0,-8.1511729796,-7.9252722068,-8.6360373325,-6.9788308643,-8.5878075512,-8.4433720421,-8.0224528724,-8.1826988894,-8.1738683289,-9.1039705272,-8.0816463949
ZINC20477375,0,-7.38571238,-7.2774473725,-7.7273307066,-7.4364563633,-8.0322224982,-7.8863170072,-6.8544697071,-8.1271135713,-7.6278977299,-7.6412605481,-8.3649138072
ZINC39464650,0,-6.6213323012,-7.3776109085,-7.2602943026,-6.5826102457,-6.9079283081,-6.9846382354,-6.3337179021,-7.2180967857,-7.1733268663,-7.537263378,-7.1948785727
ZINC23890214,0,10000,10000,10000,10000,10000,-5.3438576103,10000,10000,10000,10000,10000
ZINC20303825,0,-7.7557471029,-7.5019219787,-7.6380422714,-7.0979293218,-8.172427863,-7.3243345189,-7.8259046923,-8.5015744682,-7.4808637288,-8.8575483417,-7.6667311047
ZINC36348462,0,-8.4515564552,-8.5380047138,-8.1712296669,-7.5538675632,-8.2190521268,-9.3467947708,-7.369618212,-8.7147781078,-9.2865006833,-7.6346191787,-9.8620248992
ZINC03100370,0,-7.0719176423,-6.93125366,-7.5408288745,-6.6137888955,-7.1300526746,-6.9075265679,-6.7270323538,-6.8898266275,-7.014080408,-7.3788334429,-7.9469622581
ZINC00507356,0,-8.5127595787,-7.8297669999,-8.9780521812,-7.5070016113,10000,-7.652858382,-7.7870287938,-6.7170438723,-6.5150167047,-8.0051103063,-9.2412731469
ZINC55303878,0,-8.2626609669,-8.0276601539,-8.5486658333,-7.5078205121,-8.1353692698,-7.5808155012,-7.3950773028,-7.3559806416,-8.3789088664,-8.3376791727,-8.4342189134
ZINC13510443,0,-7.9950265012,10000,-8.4436345435,10000,10000,10000,10000,10000,10000,10000,10000
